opentime,initial_value,value,leverage,SL,TP,close_time,close_cause
1564660799999.0,219.47957752487912,263.3754930298549,5,0.8,1.2,1564799399999.0,TP
1564905599999.0,235.52878631676776,282.6345435801213,5,0.8,1.2,1564966799999.0,TP
1564951499999.0,223.74999171306624,268.49999005567946,5,0.8,1.2,1564973999999.0,TP
1565054999999.0,228.1034953510523,273.7241944212627,5,0.8,1.2,1565086499999.0,TP
1565030699999.0,240.11146996394942,192.08917597115953,5,0.8,1.2,1565127899999.0,SL
1565260199999.0,239.98204993446336,191.9856399475707,5,0.8,1.2,1565288099999.0,SL
1565330399999.0,237.5779097582199,190.06232780657592,5,0.8,1.2,1565371799999.0,SL
1565413199999.0,235.19785425826208,188.15828340660968,5,0.8,1.2,1565437499999.0,SL
1565440199999.0,221.66762731986682,266.00115278384015,5,0.8,1.2,1565484299999.0,TP
1565457299999.0,210.58202927760033,252.69843513312037,5,0.8,1.2,1565504999999.0,TP
1565472599999.0,200.05082199342752,240.06098639211302,5,0.8,1.2,1565547299999.0,TP
1565573399999.0,217.1757580952437,173.74060647619498,5,0.8,1.2,1565710199999.0,SL
1565414999999.0,223.43560956680642,178.74848765344515,5,0.8,1.2,1565800199999.0,SL
1565597699999.0,206.31479843290055,165.05183874632044,5,0.8,1.2,1565800199999.0,SL
1565514899999.0,215.97607278550504,172.78085822840404,5,0.8,1.2,1565802899999.0,SL
1565831699999.0,220.27002046364476,176.2160163709158,5,0.8,1.2,1565864099999.0,SL
1565781299999.0,204.68228828101618,163.74583062481295,5,0.8,1.2,1565944199999.0,SL
1566044099999.0,226.24900947157437,271.49881136588925,5,0.8,1.2,1566130499999.0,TP
1566114299999.0,214.9342965079009,257.9211558094811,5,0.8,1.2,1566134999999.0,TP
1566347399999.0,230.65113649863753,184.52090919891003,5,0.8,1.2,1566361799999.0,SL
1566426599999.0,228.34047341319422,274.008568095833,5,0.8,1.2,1566487799999.0,TP
1566546299999.0,230.61885465691103,184.49508372552884,5,0.8,1.2,1566761399999.0,SL
1566554399999.0,219.08560573551893,175.26848458841516,5,0.8,1.2,1567016099999.0,SL
1566854099999.0,206.9435058071446,165.55480464571568,5,0.8,1.2,1567016099999.0,SL
1566989099999.0,186.76258208503202,149.41006566802562,5,0.8,1.2,1567016099999.0,SL
1566676799999.0,208.12913459268563,166.50330767414852,5,0.8,1.2,1567016999999.0,SL
1566927899999.0,196.59426108172931,157.27540886538347,5,0.8,1.2,1567064699999.0,SL
1567096199999.0,218.11504880632958,261.7380585675955,5,0.8,1.2,1567288799999.0,TP
1567205099999.0,196.84468738359664,236.21362486031595,5,0.8,1.2,1567289699999.0,TP
1567277099999.0,187.00048456754297,224.40058148105155,5,0.8,1.2,1567290599999.0,TP
1567195199999.0,207.20711521552505,248.64853825863005,5,0.8,1.2,1567445399999.0,TP
1567422899999.0,213.7589800571192,256.510776068543,5,0.8,1.2,1567520999999.0,TP
1567650599999.0,228.32180758767805,182.65744607014244,5,0.8,1.2,1567800899999.0,SL
1567837799999.0,226.03447971926468,271.2413756631176,5,0.8,1.2,1567874699999.0,TP
1568011499999.0,195.72383076825855,234.86859692191024,5,0.8,1.2,1568028599999.0,TP
1567967399999.0,216.87307627149076,173.49846101719262,5,0.8,1.2,1568218499999.0,SL
1568248199999.0,196.46413629269898,235.75696355123875,5,0.8,1.2,1568469599999.0,TP
1567912499999.0,228.2898517579035,273.9478221094842,5,0.8,1.2,1568481299999.0,TP
1568158199999.0,197.67676315166423,237.21211578199706,5,0.8,1.2,1568481299999.0,TP
1568399399999.0,186.6389648367011,223.9667578040413,5,0.8,1.2,1568482199999.0,TP
1568457899999.0,168.43811964345474,202.1257435721457,5,0.8,1.2,1568482199999.0,TP
1567979999999.0,206.0272537271535,247.23270447258417,5,0.8,1.2,1568504699999.0,TP
1568444399999.0,177.30515020521767,212.7661802462612,5,0.8,1.2,1568506499999.0,TP
1568521799999.0,219.70768368800498,263.64922042560596,5,0.8,1.2,1568596499999.0,TP
1568505599999.0,220.0775822245438,264.09309866945256,5,0.8,1.2,1568603699999.0,TP
1568503799999.0,218.6532693270027,262.38392319240324,5,0.8,1.2,1568667599999.0,TP
1568636999999.0,235.1019409583298,282.1223291499958,5,0.8,1.2,1568736899999.0,TP
1568702699999.0,224.63564734017024,269.56277680820426,5,0.8,1.2,1568736899999.0,TP
1568679299999.0,236.46106521139197,283.7532782536704,5,0.8,1.2,1568738699999.0,TP
1568808899999.0,255.16518344343967,204.13214675475174,5,0.8,1.2,1568862899999.0,SL
1568908799999.0,252.60893863570328,303.1307263628439,5,0.8,1.2,1568910599999.0,TP
1568933999999.0,255.1294706254103,204.10357650032824,5,0.8,1.2,1569115799999.0,SL
1568982599999.0,242.37044579943355,193.89635663954687,5,0.8,1.2,1569126599999.0,SL
1569111299999.0,230.2494998050039,184.19959984400313,5,0.8,1.2,1569248999999.0,SL
1569134699999.0,238.630738977418,190.9045911819344,5,0.8,1.2,1569274199999.0,SL
1569179699999.0,226.6968157211573,181.35745257692585,5,0.8,1.2,1569313799999.0,SL
1569300299999.0,234.1111664763288,187.28893318106304,5,0.8,1.2,1569337199999.0,SL
1569316499999.0,231.46932609516813,185.1754608761345,5,0.8,1.2,1569338099999.0,SL
1569398399999.0,226.58500301786313,271.90200362143577,5,0.8,1.2,1569443399999.0,TP
1569396599999.0,238.5130401560681,190.8104321248545,5,0.8,1.2,1569513599999.0,SL
1569504599999.0,217.4012863103948,173.92102904831586,5,0.8,1.2,1569513599999.0,SL
1569494699999.0,228.84586817797538,183.07669454238032,5,0.8,1.2,1569515399999.0,SL
1569531599999.0,233.9139776862323,280.6967732234788,5,0.8,1.2,1569617099999.0,TP
1569551399999.0,222.21593966214382,266.65912759457257,5,0.8,1.2,1569618899999.0,TP
1569719699999.0,238.46524200153442,190.77219360122754,5,0.8,1.2,1569761099999.0,SL
1569726899999.0,226.5395952490377,271.8475142988452,5,0.8,1.2,1569856499999.0,TP
1569948299999.0,238.33670928855796,190.66936743084636,5,0.8,1.2,1570113899999.0,SL
1570313699999.0,235.9490521349052,188.75924170792416,5,0.8,1.2,1570387499999.0,SL
1570395599999.0,211.7265048138022,254.07180577656263,5,0.8,1.2,1570452299999.0,TP
1570340699999.0,224.1492400376386,268.9790880451663,5,0.8,1.2,1570467599999.0,TP
1570352399999.0,212.9395365433563,255.52744385202755,5,0.8,1.2,1570499999999.0,TP
1570574699999.0,240.05919340837505,288.07103209005004,5,0.8,1.2,1570629599999.0,TP
1570605299999.0,216.64886095038966,259.9786331404676,5,0.8,1.2,1570629599999.0,TP
1570582799999.0,228.05383314602224,273.6645997752267,5,0.8,1.2,1570631399999.0,TP
1570786199999.0,246.89174752189786,197.51339801751828,5,0.8,1.2,1570907699999.0,SL
1570800599999.0,234.5446912283277,187.63575298266218,5,0.8,1.2,1571156999999.0,SL
1571146199999.0,209.99722633912762,167.99778107130211,5,0.8,1.2,1571156999999.0,SL
1570940099999.0,232.68880598689475,186.15104478951582,5,0.8,1.2,1571228999999.0,SL
1571016599999.0,221.05203879949013,176.84163103959213,5,0.8,1.2,1571237099999.0,SL
1571218199999.0,217.27338541726556,173.81870833381245,5,0.8,1.2,1571386499999.0,SL
1571335199999.0,213.32362437791016,170.65889950232815,5,0.8,1.2,1571386499999.0,SL
1571331599999.0,224.55354727724523,179.6428378217962,5,0.8,1.2,1571802299999.0,SL
1571585399999.0,208.8797595041192,167.10380760329537,5,0.8,1.2,1571802299999.0,SL
1571713199999.0,188.51001425792498,150.80801140634,5,0.8,1.2,1571802299999.0,SL
1571423399999.0,219.87574553849956,175.90059643079965,5,0.8,1.2,1571834699999.0,SL
1571651999999.0,198.43368273131819,158.74694618505455,5,0.8,1.2,1571847299999.0,SL
1571836499999.0,212.74865655546512,255.29838786655813,5,0.8,1.2,1572002999999.0,TP
1571950799999.0,199.5405128283105,239.4486153939726,5,0.8,1.2,1572002999999.0,TP
1571893199999.0,210.04485608091719,252.0538272971006,5,0.8,1.2,1572006599999.0,TP
1572080399999.0,226.89406530134272,181.5152522410742,5,0.8,1.2,1572114599999.0,SL
1572131699999.0,224.62104055515385,269.5452486661846,5,0.8,1.2,1572174899999.0,TP
1572164999999.0,213.3877423169906,256.0652907803887,5,0.8,1.2,1572200099999.0,TP
1572174899999.0,202.7162213237179,243.25946558846147,5,0.8,1.2,1572226199999.0,TP
1572206399999.0,218.85365396225293,175.08292316980237,5,0.8,1.2,1572251399999.0,SL
1572243299999.0,220.06932341236785,264.08318809484143,5,0.8,1.2,1572380099999.0,TP
1572362099999.0,217.8160518777738,174.25284150221904,5,0.8,1.2,1572430499999.0,SL
1572482699999.0,228.83548924292336,183.0683913943387,5,0.8,1.2,1572624899999.0,SL
1572642899999.0,215.67127007612928,258.8055240913551,5,0.8,1.2,1572965099999.0,TP
1572704099999.0,194.63922351114238,233.56706821337085,5,0.8,1.2,1572965099999.0,TP
1572524999999.0,217.3914264258848,260.8697117110617,5,0.8,1.2,1572970499999.0,TP
1572663599999.0,204.88554985962207,245.86265983154647,5,0.8,1.2,1573017299999.0,TP
1572711299999.0,184.90531594335016,221.88637913202018,5,0.8,1.2,1573018199999.0,TP
1573019099999.0,226.02778600718375,180.82222880574702,5,0.8,1.2,1573199099999.0,SL
1572997499999.0,213.31278387077242,170.65022709661795,5,0.8,1.2,1573219799999.0,SL
1573321499999.0,221.55589043671122,265.8670685240535,5,0.8,1.2,1573403399999.0,TP
1573360199999.0,199.94998157936917,239.93997789524298,5,0.8,1.2,1573403399999.0,TP
1573388999999.0,189.9504830005849,151.96038640046794,5,0.8,1.2,1573567199999.0,SL
1573182899999.0,214.7241364289645,171.77930914317162,5,0.8,1.2,1573786799999.0,SL
1573410599999.0,205.7363535962263,164.58908287698105,5,0.8,1.2,1573786799999.0,SL
1573356599999.0,210.4758803559713,168.38070428477704,5,0.8,1.2,1573828199999.0,SL
1573676999999.0,193.26964986660894,154.61571989328718,5,0.8,1.2,1573828199999.0,SL
1573453799999.0,195.44747855287903,156.35798284230324,5,0.8,1.2,1574101799999.0,SL
1574055899999.0,197.8200595490307,158.25604763922456,5,0.8,1.2,1574102699999.0,SL
1574062199999.0,187.92707837098365,150.34166269678693,5,0.8,1.2,1574163899999.0,SL
1573796699999.0,191.2372428176815,152.9897942541452,5,0.8,1.2,1574164799999.0,SL
1573721999999.0,183.60423467677984,146.8833877414239,5,0.8,1.2,1574184599999.0,SL
1574121599999.0,194.25640056542235,155.40512045233788,5,0.8,1.2,1574334899999.0,SL
1574196299999.0,197.06062213223527,157.64849770578823,5,0.8,1.2,1574347499999.0,SL
1574180999999.0,199.70517750612268,159.76414200489816,5,0.8,1.2,1574348399999.0,SL
1574417699999.0,210.84178024995174,168.6734241999614,5,0.8,1.2,1574419499999.0,SL
1574418599999.0,200.29758281965164,160.23806625572132,5,0.8,1.2,1574432099999.0,SL
1574506799999.0,206.72298611072043,165.37838888857635,5,0.8,1.2,1574611199999.0,SL
1574621099999.0,204.65203523586325,163.7216281886906,5,0.8,1.2,1574639999999.0,SL
1574621999999.0,194.4173869537177,155.53390956297417,5,0.8,1.2,1574646299999.0,SL
1574765099999.0,200.65415776436805,160.52332621149446,5,0.8,1.2,1574847899999.0,SL
1574862299999.0,198.6440044118846,238.3728052942615,5,0.8,1.2,1574873999999.0,TP
1574984699999.0,200.62607428790636,240.75128914548762,5,0.8,1.2,1575035099999.0,TP
1574998199999.0,190.59276431276817,152.47421145021454,5,0.8,1.2,1575170099999.0,SL
1575255599999.0,200.7185629442658,160.57485035541265,5,0.8,1.2,1575420299999.0,SL
1575421199999.0,198.70776438069015,238.44931725682818,5,0.8,1.2,1575466199999.0,TP
1575472499999.0,200.69047045368066,160.55237636294453,5,0.8,1.2,1576078199999.0,SL
1575877499999.0,181.11933648557724,144.8954691884618,5,0.8,1.2,1576078199999.0,SL
1575587699999.0,190.6539400262921,152.5231520210337,5,0.8,1.2,1576115999999.0,SL
1576193399999.0,194.95552863657977,155.96442290926382,5,0.8,1.2,1576520999999.0,SL
1576262699999.0,175.9436604589647,140.75492836717177,5,0.8,1.2,1576520999999.0,SL
1576484999999.0,158.78581065226132,127.02864852180906,5,0.8,1.2,1576520999999.0,SL
1576238399999.0,185.20580264946443,148.16464211957154,5,0.8,1.2,1576521899999.0,SL
1576438199999.0,167.1447179994119,133.71577439952952,5,0.8,1.2,1576591199999.0,SL
1576522799999.0,179.43484523101336,143.5478761848107,5,0.8,1.2,1576592999999.0,SL
1576537199999.0,170.4613086210104,136.36904689680833,5,0.8,1.2,1576599299999.0,SL
1576591199999.0,161.93653857687366,129.54923086149893,5,0.8,1.2,1576611899999.0,SL
1576609199999.0,174.51559082972682,139.61247266378146,5,0.8,1.2,1576674899999.0,SL
1576716299999.0,179.24345969156093,143.39476775324874,5,0.8,1.2,1576718099999.0,SL
1576864799999.0,177.44779871237088,212.93735845484505,5,0.8,1.2,1577045699999.0,TP
1577018699999.0,160.14326684748397,192.17192021698077,5,0.8,1.2,1577060999999.0,TP
1577064599999.0,164.24532508975972,131.39626007180777,5,0.8,1.2,1577122199999.0,SL
1577053799999.0,162.779240621599,130.2233924972792,5,0.8,1.2,1577136599999.0,SL
1577014199999.0,168.57363429876523,134.8589074390122,5,0.8,1.2,1577236499999.0,SL
1577184299999.0,160.65260257542386,128.5220820603391,5,0.8,1.2,1577256299999.0,SL
1577345399999.0,165.78478158569948,198.94173790283938,5,0.8,1.2,1577387699999.0,TP
1577147399999.0,169.10978281394947,135.28782625115957,5,0.8,1.2,1577447999999.0,SL
1577410199999.0,151.1105000541496,181.33260006497952,5,0.8,1.2,1577623499999.0,TP
1577395799999.0,167.43898213636157,200.9267785636339,5,0.8,1.2,1577624399999.0,TP
1577427299999.0,143.5534639464416,172.26415673572993,5,0.8,1.2,1577624399999.0,TP
1577402999999.0,159.06535863972215,190.87843036766657,5,0.8,1.2,1577629799999.0,TP
1577528999999.0,143.13739364877551,171.7648723785306,5,0.8,1.2,1577636099999.0,TP
1577582099999.0,135.97909259240026,163.17491111088032,5,0.8,1.2,1577643299999.0,TP
1577621699999.0,129.1787781718543,155.01453380622516,5,0.8,1.2,1577649599999.0,TP
1577681999999.0,184.47400806403195,147.57920645122556,5,0.8,1.2,1577805299999.0,SL
1578000599999.0,149.06002935674798,178.87203522809756,5,0.8,1.2,1578041099999.0,TP
1577868299999.0,165.1669446118326,198.20033353419913,5,0.8,1.2,1578163499999.0,TP
1577978999999.0,156.90694571179483,188.2883348541538,5,0.8,1.2,1578174299999.0,TP
1577849399999.0,173.86177182057978,208.63412618469573,5,0.8,1.2,1578196799999.0,TP
1577737799999.0,175.24846292074972,210.29815550489965,5,0.8,1.2,1578197699999.0,TP
1578153599999.0,143.01847733968282,171.62217280761936,5,0.8,1.2,1578276899999.0,TP
1578098699999.0,150.5473503296696,180.65682039560352,5,0.8,1.2,1578279599999.0,TP
1578217499999.0,176.12911658232193,211.3549398987863,5,0.8,1.2,1578308399999.0,TP
1578400199999.0,185.72015681932123,222.86418818318546,5,0.8,1.2,1578445199999.0,TP
1578417299999.0,176.43229177678697,141.1458334214296,5,0.8,1.2,1578501899999.0,SL
1578460499999.0,162.40484007538333,129.92387206030668,5,0.8,1.2,1578501899999.0,SL
1578354299999.0,195.49695977780948,156.3975678222476,5,0.8,1.2,1578514499999.0,SL
1578425399999.0,159.2267911326497,127.38143290611977,5,0.8,1.2,1578514499999.0,SL
1578648599999.0,172.91704760571523,207.50045712685827,5,0.8,1.2,1578669299999.0,TP
1578551399999.0,182.0198608466565,218.4238330159878,5,0.8,1.2,1578680999999.0,TP
1578421799999.0,167.60891286502985,201.13069543803581,5,0.8,1.2,1578763799999.0,TP
1578925799999.0,168.16471597312147,201.79765916774576,5,0.8,1.2,1578974399999.0,TP
1578853799999.0,186.3360181039688,223.60322172476256,5,0.8,1.2,1578975299999.0,TP
1578761999999.0,185.5614213191943,222.67370558303315,5,0.8,1.2,1578994199999.0,TP
1578862799999.0,177.01735383858932,212.42082460630718,5,0.8,1.2,1579004099999.0,TP
1579003199999.0,192.152047105218,230.58245652626158,5,0.8,1.2,1579012199999.0,TP
1579112999999.0,204.68825725330316,245.62590870396377,5,0.8,1.2,1579248899999.0,TP
1579616099999.0,196.39203754360094,157.11363003488077,5,0.8,1.2,1579787999999.0,SL
1579666499999.0,177.2400824540257,141.79206596322055,5,0.8,1.2,1579787999999.0,SL
1579617899999.0,186.57047174604543,149.25637739683634,5,0.8,1.2,1579803299999.0,SL
1579494599999.0,206.7306366841766,165.3845093473413,5,0.8,1.2,1579834799999.0,SL
1579994099999.0,189.50659540353098,227.40791448423718,5,0.8,1.2,1580071499999.0,TP
1580018399999.0,180.0293705674004,216.03524468088048,5,0.8,1.2,1580075999999.0,TP
1579827599999.0,190.77992797951282,228.93591357541538,5,0.8,1.2,1580084099999.0,TP
1580036399999.0,171.0261017453247,205.23132209438964,5,0.8,1.2,1580129099999.0,TP
1580203799999.0,206.34483003483885,247.6137960418066,5,0.8,1.2,1580279399999.0,TP
1580480999999.0,208.4037387489265,250.08448649871178,5,0.8,1.2,1580625899999.0,TP
1580696099999.0,189.95708094729684,151.9656647578375,5,0.8,1.2,1580813999999.0,SL
1580820299999.0,179.02941997063743,214.8353039647649,5,0.8,1.2,1580898599999.0,TP
1580738399999.0,180.45732732912256,216.54879279494708,5,0.8,1.2,1580903099999.0,TP
1580689799999.0,199.9569268595426,239.9483122314511,5,0.8,1.2,1580903999999.0,TP
1580658299999.0,210.4831912541633,252.57982950499596,5,0.8,1.2,1580920199999.0,TP
1580907599999.0,203.6360658033741,244.3632789640489,5,0.8,1.2,1580926499999.0,TP
1580950799999.0,218.2944121449149,261.9532945738979,5,0.8,1.2,1580975999999.0,TP
1581007499999.0,220.47255378929685,264.56706454715624,5,0.8,1.2,1581038999999.0,TP
1581031799999.0,209.44672137429413,251.33606564915294,5,0.8,1.2,1581042599999.0,TP
1581149699999.0,224.7622883168792,269.71474598025503,5,0.8,1.2,1581221699999.0,TP
1581188399999.0,213.52192627815208,256.2263115337825,5,0.8,1.2,1581235199999.0,TP
1581303599999.0,217.6764224447209,174.14113795577674,5,0.8,1.2,1581326999999.0,SL
1581417899999.0,204.71879808503581,245.66255770204296,5,0.8,1.2,1581435899999.0,TP
1581348599999.0,215.49574004466973,258.59488805360365,5,0.8,1.2,1581441299999.0,TP
1581281099999.0,229.1354882101084,274.9625858521301,5,0.8,1.2,1581443099999.0,TP
1581503399999.0,233.43402037287592,280.12082444745107,5,0.8,1.2,1581526799999.0,TP
1581663599999.0,235.7632250281565,282.9158700337878,5,0.8,1.2,1581690599999.0,TP
1581758099999.0,238.11567048748745,190.49253638998997,5,0.8,1.2,1581782399999.0,SL
1581764399999.0,226.20750580640822,180.9660046451266,5,0.8,1.2,1581785099999.0,SL
1581890399999.0,233.4640809073752,280.15689708885026,5,0.8,1.2,1581897599999.0,TP
1581904799999.0,235.793585506669,188.6348684053352,5,0.8,1.2,1581912899999.0,SL
1581916499999.0,233.4314053670632,280.11768644047584,5,0.8,1.2,1581952499999.0,TP
1581952499999.0,221.75750078465637,266.1090009415876,5,0.8,1.2,1581958799999.0,TP
1581964199999.0,237.97328027264504,285.56793632717404,5,0.8,1.2,1581983999999.0,TP
1582021799999.0,228.32798530226862,273.99358236272235,5,0.8,1.2,1582039799999.0,TP
1582018199999.0,240.3477776632055,288.4173331958466,5,0.8,1.2,1582042499999.0,TP
1582054199999.0,245.02422442607505,196.01937954086006,5,0.8,1.2,1582145099999.0,SL
1582152299999.0,242.56957174577465,194.05565739661972,5,0.8,1.2,1582189199999.0,SL
1582208099999.0,228.13013289212643,182.50410631370116,5,0.8,1.2,1582217099999.0,SL
1582206299999.0,240.13950977602545,288.1674117312305,5,0.8,1.2,1582237799999.0,TP
1582588799999.0,240.25021413325732,192.20017130660585,5,0.8,1.2,1582641899999.0,SL
1582802099999.0,237.84338748807036,285.4120649856844,5,0.8,1.2,1582821899999.0,TP
1582807499999.0,225.94883967979194,180.75907174383357,5,0.8,1.2,1582841699999.0,SL
1583018999999.0,237.95303333251414,190.36242666601132,5,0.8,1.2,1583087399999.0,SL
1583180999999.0,235.569219844589,188.45537587567122,5,0.8,1.2,1583253899999.0,SL
1583378999999.0,233.20928740018596,279.85114488022316,5,0.8,1.2,1583475299999.0,TP
1583381699999.0,221.54649093730265,265.8557891247632,5,0.8,1.2,1583480699999.0,TP
1583465399999.0,210.46695092552815,252.56034111063377,5,0.8,1.2,1583492399999.0,TP
1583607599999.0,239.84687979277234,191.8775038342179,5,0.8,1.2,1583636399999.0,SL
1583693999999.0,237.44409375100838,189.95527500080672,5,0.8,1.2,1583708399999.0,SL
1584170099999.0,235.06537881981077,188.05230305584863,5,0.8,1.2,1584179999999.0,SL
1584291599999.0,232.71049385479392,279.2525926257527,5,0.8,1.2,1584308699999.0,TP
1584308699999.0,221.07264205711567,176.85811364569255,5,0.8,1.2,1584311399999.0,SL
1584373499999.0,232.81777343434888,186.25421874747911,5,0.8,1.2,1584387899999.0,SL
1584463499999.0,230.48540498008356,184.38832398406686,5,0.8,1.2,1584516599999.0,SL
1584476999999.0,218.9588298770296,175.1670639016237,5,0.8,1.2,1584518399999.0,SL
1584618299999.0,225.98287263528502,271.179447162342,5,0.8,1.2,1584620999999.0,TP
1584649799999.0,228.2377297384399,273.88527568612784,5,0.8,1.2,1584658799999.0,TP
1584903599999.0,230.51508580577,184.41206864461603,5,0.8,1.2,1584922499999.0,SL
1585002599999.0,228.2057856761678,273.84694281140133,5,0.8,1.2,1585008899999.0,TP
1585067399999.0,230.4828230056446,276.57938760677354,5,0.8,1.2,1585097999999.0,TP
1585093499999.0,218.95637702713236,175.1651016217059,5,0.8,1.2,1585136699999.0,SL
1585219499999.0,230.58907562853716,276.70689075424457,5,0.8,1.2,1585268099999.0,TP
1585296899999.0,232.8898934251587,186.31191474012698,5,0.8,1.2,1585352699999.0,SL
1585328399999.0,221.2430698549665,176.99445588397322,5,0.8,1.2,1585367099999.0,SL
1585466999999.0,216.9210865251735,173.5368692201388,5,0.8,1.2,1585513799999.0,SL
1585398599999.0,228.3403893990184,274.0084672788221,5,0.8,1.2,1585568699999.0,TP
1585727999999.0,228.44565435963264,274.13478523155914,5,0.8,1.2,1585786499999.0,TP
1585902599999.0,219.18652359304042,175.34921887443235,5,0.8,1.2,1585931399999.0,SL
1585979999999.0,206.13900744257108,247.3668089310853,5,0.8,1.2,1586033099999.0,TP
1585879199999.0,230.72508509883306,276.8701021185997,5,0.8,1.2,1586150099999.0,TP
1586132999999.0,208.19586245883306,249.83503495059966,5,0.8,1.2,1586150099999.0,TP
1585944899999.0,216.99071299968534,260.3888555996224,5,0.8,1.2,1586151899999.0,TP
1586183399999.0,237.13081607078126,284.5569792849375,5,0.8,1.2,1586189699999.0,TP
1586275199999.0,239.49690735353548,191.5975258828284,5,0.8,1.2,1586291399999.0,SL
1586284199999.0,216.14140846927577,172.91312677542064,5,0.8,1.2,1586291399999.0,SL
1586283299999.0,227.51966701678518,182.01573361342815,5,0.8,1.2,1586292299999.0,SL
1586346299999.0,232.65303068144846,186.12242454515876,5,0.8,1.2,1586492099999.0,SL
1586629799999.0,218.80389376595144,262.5646725191417,5,0.8,1.2,1586708099999.0,TP
1586609099999.0,230.32231262008173,184.2578500960654,5,0.8,1.2,1586738699999.0,SL
1586737799999.0,220.9871190179481,265.1845428215377,5,0.8,1.2,1586884499999.0,TP
1586996099999.0,232.4031784178115,278.8838141013738,5,0.8,1.2,1587021299999.0,TP
1587041999999.0,234.72209733206438,281.66651679847723,5,0.8,1.2,1587214799999.0,TP
1587212099999.0,211.83223314581102,254.19867977497321,5,0.8,1.2,1587215699999.0,TP
1587082499999.0,222.98364524448786,267.58037429338543,5,0.8,1.2,1587218399999.0,TP
1587228299999.0,241.40274725382216,289.68329670458655,5,0.8,1.2,1587250799999.0,TP
1587402899999.0,243.81146386592079,195.04917109273663,5,0.8,1.2,1587410999999.0,SL
1587685499999.0,241.36896062091196,289.64275274509436,5,0.8,1.2,1587794399999.0,TP
1587744899999.0,217.83090097425813,261.39708116910975,5,0.8,1.2,1587795299999.0,TP
1587696299999.0,229.29809890026013,275.15771868031214,5,0.8,1.2,1587830399999.0,TP
1587988799999.0,248.23879327073533,297.8865519248824,5,0.8,1.2,1588140899999.0,TP
1588102199999.0,224.03079441459042,268.8369532975085,5,0.8,1.2,1588140899999.0,TP
1588026599999.0,235.82437121926588,282.98924546311906,5,0.8,1.2,1588155299999.0,TP
1588114799999.0,212.82701438591675,255.3924172631001,5,0.8,1.2,1588158899999.0,TP
1588186799999.0,257.42774274222813,308.9132912906737,5,0.8,1.2,1588218299999.0,TP
1588269599999.0,246.993938957777,296.3927267493324,5,0.8,1.2,1588310999999.0,TP
1588266899999.0,259.9963567593101,311.99562811117215,5,0.8,1.2,1588333499999.0,TP
1588346999999.0,265.05510592997524,212.0440847439802,5,0.8,1.2,1588518899999.0,SL
1588460399999.0,239.2071970812955,191.36575766503643,5,0.8,1.2,1588518899999.0,SL
1588450499999.0,251.7997000824172,201.43976006593377,5,0.8,1.2,1588555799999.0,SL
1588527899999.0,247.41090317728668,197.92872254182936,5,0.8,1.2,1588567499999.0,SL
1588629599999.0,242.24964861406147,193.7997188912492,5,0.8,1.2,1588809599999.0,SL
1588778099999.0,218.6257051550918,174.90056412407344,5,0.8,1.2,1588809599999.0,SL
1588704299999.0,230.13474368687227,276.1616924242467,5,0.8,1.2,1588819499999.0,TP
1588619699999.0,255.00231435495266,306.0027772259432,5,0.8,1.2,1588875299999.0,TP
1588857299999.0,239.92888379250974,191.9431070340078,5,0.8,1.2,1589070599999.0,SL
1588958099999.0,231.06333091900115,184.85066473520092,5,0.8,1.2,1589070599999.0,SL
1588889699999.0,243.22711914757122,194.58169531805697,5,0.8,1.2,1589080499999.0,SL
1589100299999.0,248.07091333943436,198.4567306715475,5,0.8,1.2,1589129099999.0,SL
1589132699999.0,233.80013793256387,280.56016551907663,5,0.8,1.2,1589200199999.0,TP
1589121899999.0,235.66488696332928,188.53190957066343,5,0.8,1.2,1589215499999.0,SL
1589268599999.0,245.55770586829246,294.66924704195094,5,0.8,1.2,1589379299999.0,TP
1589493599999.0,248.0078806574463,198.40630452595704,5,0.8,1.2,1589570999999.0,SL
1589652899999.0,245.52333770902,294.628005250824,5,0.8,1.2,1589720399999.0,TP
1590068699999.0,247.97316957268063,198.37853565814453,5,0.8,1.2,1590072299999.0,SL
1590071399999.0,235.5720313623509,282.68643763482106,5,0.8,1.2,1590166799999.0,TP
1590283799999.0,247.83951208883505,198.27160967106806,5,0.8,1.2,1590365699999.0,SL
1590385499999.0,233.08636949733415,279.70364339680094,5,0.8,1.2,1590671699999.0,TP
1590495299999.0,210.35601985363223,252.42722382435866,5,0.8,1.2,1590671699999.0,TP
1590559199999.0,199.8361153007521,239.80333836090253,5,0.8,1.2,1590675299999.0,TP
1590383699999.0,245.35665585672916,294.427987028075,5,0.8,1.2,1590677999999.0,TP
1590469199999.0,221.42972015877245,265.7156641905269,5,0.8,1.2,1590680699999.0,TP
1590577199999.0,189.84231117456147,227.81077340947377,5,0.8,1.2,1590689699999.0,TP
1590703199999.0,258.32712981692646,309.99255578031176,5,0.8,1.2,1590711299999.0,TP
1590791399999.0,260.9047179182397,313.08566150188767,5,0.8,1.2,1590813899999.0,TP
1590869699999.0,263.50802519362793,316.2096302323535,5,0.8,1.2,1590878699999.0,TP
1591160399999.0,266.1373082690099,319.3647699228119,5,0.8,1.2,1591236899999.0,TP
1591268399999.0,232.7264187568518,279.2717025082222,5,0.8,1.2,1591661699999.0,TP
1591469999999.0,210.031171149375,252.03740537925,5,0.8,1.2,1591661699999.0,TP
