timestamp,wallet_money,invest_money,all_money,nb_en_orders,nb_di_orders
1640211300000.0,10000,0,10000,0,0
1640212200000.0,10000,0,10000,0,0
1640213100000.0,10000,0,10000,0,0
1640214000000.0,10000,0,10000,0,0
1640214900000.0,10000,0,10000,0,0
1640215800000.0,10000,0,10000,0,0
1640216700000.0,10000,0,10000,0,0
1640217600000.0,10000,0,10000,0,0
1640218500000.0,10000,0,10000,0,0
1640219400000.0,10000,0,10000,0,0
1640220300000.0,10000,0,10000,0,0
1640221200000.0,10000,0,10000,0,0
1640222100000.0,10000,0,10000,0,0
1640223000000.0,10000,0,10000,0,0
1640223900000.0,10000,0,10000,0,0
1640224800000.0,10000,0,10000,0,0
1640225700000.0,10000,0,10000,0,0
1640226600000.0,10000,0,10000,0,0
1640227500000.0,10000,0,10000,0,0
1640228400000.0,10000,0,10000,0,0
1640229300000.0,10000,0,10000,0,0
1640230200000.0,10000,0,10000,0,0
1640231100000.0,10000,0,10000,0,0
1640232000000.0,10000,0,10000,0,0
1640232900000.0,10000,0,10000,0,0
1640233800000.0,10000,0,10000,0,0
1640234700000.0,10000,0,10000,0,0
1640235600000.0,10000,0,10000,0,0
1640236500000.0,10000,0,10000,0,0
1640237400000.0,10000,0,10000,0,0
1640238300000.0,10000,0,10000,0,0
1640239200000.0,10000,0,10000,0,0
1640240100000.0,10000,0,10000,0,0
1640241000000.0,10000,0,10000,0,0
1640241900000.0,10000,0,10000,0,0
1640242800000.0,10000,0,10000,0,0
1640243700000.0,10000,0,10000,0,0
1640244600000.0,10000,0,10000,0,0
1640245500000.0,10000,0,10000,0,0
1640246400000.0,10000,0,10000,0,0
1640247300000.0,10000,0,10000,0,0
1640248200000.0,10000,0,10000,0,0
1640249100000.0,10000,0,10000,0,0
1640250000000.0,10000,0,10000,0,0
1640250900000.0,10000,0,10000,0,0
1640251800000.0,10000,0,10000,0,0
1640252700000.0,10000,0,10000,0,0
1640253600000.0,10000,0,10000,0,0
1640254500000.0,10000,0,10000,0,0
1640255400000.0,10000,0,10000,0,0
1640256300000.0,10000,0,10000,0,0
1640257200000.0,10000,0,10000,0,0
1640258100000.0,10000,0,10000,0,0
1640259000000.0,10000,0,10000,0,0
1640259900000.0,10000,0,10000,0,0
1640260800000.0,10000,0,10000,0,0
1640261700000.0,10000,0,10000,0,0
1640262600000.0,10000,0,10000,0,0
1640263500000.0,10000,0,10000,0,0
1640264400000.0,10000,0,10000,0,0
1640265300000.0,10000,0,10000,0,0
1640266200000.0,10000,0,10000,0,0
1640267100000.0,10000,0,10000,0,0
1640268000000.0,10000,0,10000,0,0
1640268900000.0,10000,0,10000,0,0
1640269800000.0,10000,0,10000,0,0
1640270700000.0,10000,0,10000,0,0
1640271600000.0,10000,0,10000,0,0
1640272500000.0,10000,0,10000,0,0
1640273400000.0,10000,0,10000,0,0
1640274300000.0,10000,0,10000,0,0
1640275200000.0,10000,0,10000,0,0
1640276100000.0,10000,0,10000,0,0
1640277000000.0,10000,0,10000,0,0
1640277900000.0,10000,0,10000,0,0
1640278800000.0,10000,0,10000,0,0
1640279700000.0,10000,0,10000,0,0
1640280600000.0,10000,0,10000,0,0
1640281500000.0,10000,0,10000,0,0
1640282400000.0,10000,0,10000,0,0
1640283300000.0,10000,0,10000,0,0
1640284200000.0,10000,0,10000,0,0
1640285100000.0,10000,0,10000,0,0
1640286000000.0,10000,0,10000,0,0
1640286900000.0,10000,0,10000,0,0
1640287800000.0,10000,0,10000,0,0
1640288700000.0,10000,0,10000,0,0
1640289600000.0,10000,0,10000,0,0
1640290500000.0,10000,0,10000,0,0
1640291400000.0,10000,0,10000,0,0
1640292300000.0,10000,0,10000,0,0
1640293200000.0,10000,0,10000,0,0
1640294100000.0,10000,0,10000,0,0
1640295000000.0,10000,0,10000,0,0
1640295900000.0,10000,0,10000,0,0
1640296800000.0,10000,0,10000,0,0
1640297700000.0,10000,0,10000,0,0
1640298600000.0,10000,0,10000,0,0
1640299500000.0,10000,0,10000,0,0
1640300400000.0,10000,0,10000,0,0
1640301300000.0,10000,0,10000,0,0
1640302200000.0,10000,0,10000,0,0
1640303100000.0,10000,0,10000,0,0
1640304000000.0,10000,0,10000,0,0
1640304900000.0,10000,0,10000,0,0
1640305800000.0,10000,0,10000,0,0
1640306700000.0,10000,0,10000,0,0
1640307600000.0,10000,0,10000,0,0
1640308500000.0,10000,0,10000,0,0
1640309400000.0,10000,0,10000,0,0
1640310300000.0,10000,0,10000,0,0
1640311200000.0,10000,0,10000,0,0
1640312100000.0,10000,0,10000,0,0
1640313000000.0,10000,0,10000,0,0
1640313900000.0,10000,0,10000,0,0
1640314800000.0,10000,0,10000,0,0
1640315700000.0,10000,0,10000,0,0
1640316600000.0,10000,0,10000,0,0
1640317500000.0,10000,0,10000,0,0
1640318400000.0,10000,0,10000,0,0
1640319300000.0,10000,0,10000,0,0
1640320200000.0,10000,0,10000,0,0
1640321100000.0,10000,0,10000,0,0
1640322000000.0,10000,0,10000,0,0
1640322900000.0,10000,0,10000,0,0
1640323800000.0,10000,0,10000,0,0
1640324700000.0,10000,0,10000,0,0
1640325600000.0,10000,0,10000,0,0
1640326500000.0,10000,0,10000,0,0
1640327400000.0,10000,0,10000,0,0
1640328300000.0,10000,0,10000,0,0
1640329200000.0,10000,0,10000,0,0
1640330100000.0,10000,0,10000,0,0
1640331000000.0,10000,0,10000,0,0
1640331900000.0,10000,0,10000,0,0
1640332800000.0,10000,0,10000,0,0
1640333700000.0,10000,0,10000,0,0
1640334600000.0,10000,0,10000,0,0
1640335500000.0,10000,0,10000,0,0
1640336400000.0,10000,0,10000,0,0
1640337300000.0,10000,0,10000,0,0
1640338200000.0,10000,0,10000,0,0
1640339100000.0,10000,0,10000,0,0
1640340000000.0,10000,0,10000,0,0
1640340900000.0,10000,0,10000,0,0
1640341800000.0,10000,0,10000,0,0
1640342700000.0,10000,0,10000,0,0
1640343600000.0,10000,0,10000,0,0
1640344500000.0,10000,0,10000,0,0
1640345400000.0,10000,0,10000,0,0
1640346300000.0,10000,0,10000,0,0
1640347200000.0,10000,0,10000,0,0
1640348100000.0,10000,0,10000,0,0
1640349000000.0,10000,0,10000,0,0
1640349900000.0,10000,0,10000,0,0
1640350800000.0,10000,0,10000,0,0
1640351700000.0,10000,0,10000,0,0
1640352600000.0,10000,0,10000,0,0
1640353500000.0,10000,0,10000,0,0
1640354400000.0,10000,0,10000,0,0
1640355300000.0,10000,0,10000,0,0
1640356200000.0,10000,0,10000,0,0
1640357100000.0,10000,0,10000,0,0
1640358000000.0,10000,0,10000,0,0
1640358900000.0,10000,0,10000,0,0
1640359800000.0,10000,0,10000,0,0
1640360700000.0,10000,0,10000,0,0
1640361600000.0,10000,0,10000,0,0
1640362500000.0,10000,0,10000,0,0
1640363400000.0,10000,0,10000,0,0
1640364300000.0,10000,0,10000,0,0
1640365200000.0,10000,0,10000,0,0
1640366100000.0,10000,0,10000,0,0
1640367000000.0,10000,0,10000,0,0
1640367900000.0,10000,0,10000,0,0
1640368800000.0,10000,0,10000,0,0
1640369700000.0,10000,0,10000,0,0
1640370600000.0,10000,0,10000,0,0
1640371500000.0,10000,0,10000,0,0
1640372400000.0,10000,0,10000,0,0
1640373300000.0,10000,0,10000,0,0
1640374200000.0,10000,0,10000,0,0
1640375100000.0,10000,0,10000,0,0
1640376000000.0,10000,0,10000,0,0
1640376900000.0,10000,0,10000,0,0
1640377800000.0,10000,0,10000,0,0
1640378700000.0,10000,0,10000,0,0
1640379600000.0,10000,0,10000,0,0
1640380500000.0,10000,0,10000,0,0
1640381400000.0,10000,0,10000,0,0
1640382300000.0,10000,0,10000,0,0
1640383200000.0,10000,0,10000,0,0
1640384100000.0,10000,0,10000,0,0
1640385000000.0,10000,0,10000,0,0
1640385900000.0,10000,0,10000,0,0
1640386800000.0,10000,0,10000,0,0
1640387700000.0,10000,0,10000,0,0
1640388600000.0,10000,0,10000,0,0
1640389500000.0,10000,0,10000,0,0
1640390400000.0,10000,0,10000,0,0
1640391300000.0,10000,0,10000,0,0
1640392200000.0,10000,0,10000,0,0
1640393100000.0,10000,0,10000,0,0
1640394000000.0,10000,0,10000,0,0
1640394900000.0,10000,0,10000,0,0
1640395800000.0,10000,0,10000,0,0
1640396700000.0,10000,0,10000,0,0
1640397600000.0,10000,0,10000,0,0
1640398500000.0,10000,0,10000,0,0
1640399400000.0,10000,0,10000,0,0
1640400300000.0,10000,0,10000,0,0
1640401200000.0,10000,0,10000,0,0
1640402100000.0,10000,0,10000,0,0
1640403000000.0,10000,0,10000,0,0
1640403900000.0,10000,0,10000,0,0
1640404800000.0,10000,0,10000,0,0
1640405700000.0,10000,0,10000,0,0
1640406600000.0,10000,0,10000,0,0
1640407500000.0,10000,0,10000,0,0
1640408400000.0,10000,0,10000,0,0
1640409300000.0,10000,0,10000,0,0
1640410200000.0,10000,0,10000,0,0
1640411100000.0,10000,0,10000,0,0
1640412000000.0,10000,0,10000,0,0
1640412900000.0,10000,0,10000,0,0
1640413800000.0,10000,0,10000,0,0
1640414700000.0,10000,0,10000,0,0
1640415600000.0,10000,0,10000,0,0
1640416500000.0,10000,0,10000,0,0
1640417400000.0,10000,0,10000,0,0
1640418300000.0,10000,0,10000,0,0
1640419200000.0,10000,0,10000,0,0
1640420100000.0,10000,0,10000,0,0
1640421000000.0,10000,0,10000,0,0
1640421900000.0,10000,0,10000,0,0
1640422800000.0,10000,0,10000,0,0
1640423700000.0,10000,0,10000,0,0
1640424600000.0,10000,0,10000,0,0
1640425500000.0,10000,0,10000,0,0
1640426400000.0,10000,0,10000,0,0
1640427300000.0,10000,0,10000,0,0
1640428200000.0,10000,0,10000,0,0
1640429100000.0,10000,0,10000,0,0
1640430000000.0,10000,0,10000,0,0
1640430900000.0,10000,0,10000,0,0
1640431800000.0,10000,0,10000,0,0
1640432700000.0,10000,0,10000,0,0
1640433600000.0,10000,0,10000,0,0
1640434500000.0,10000,0,10000,0,0
1640435400000.0,10000,0,10000,0,0
1640436300000.0,10000,0,10000,0,0
1640437200000.0,10000,0,10000,0,0
1640438100000.0,10000,0,10000,0,0
1640439000000.0,10000,0,10000,0,0
1640439900000.0,10000,0,10000,0,0
1640440800000.0,10000,0,10000,0,0
1640441700000.0,10000,0,10000,0,0
1640442600000.0,10000,0,10000,0,0
1640443500000.0,10000,0,10000,0,0
1640444400000.0,10000,0,10000,0,0
1640445300000.0,10000,0,10000,0,0
1640446200000.0,10000,0,10000,0,0
1640447100000.0,10000,0,10000,0,0
1640448000000.0,10000,0,10000,0,0
1640448900000.0,10000,0,10000,0,0
1640449800000.0,10000,0,10000,0,0
1640450700000.0,10000,0,10000,0,0
1640451600000.0,10000,0,10000,0,0
1640452500000.0,10000,0,10000,0,0
1640453400000.0,10000,0,10000,0,0
1640454300000.0,10000,0,10000,0,0
1640455200000.0,10000,0,10000,0,0
1640456100000.0,10000,0,10000,0,0
1640457000000.0,10000,0,10000,0,0
1640457900000.0,10000,0,10000,0,0
1640458800000.0,10000,0,10000,0,0
1640459700000.0,10000,0,10000,0,0
1640460600000.0,10000,0,10000,0,0
1640461500000.0,10000,0,10000,0,0
1640462400000.0,10000,0,10000,0,0
1640463300000.0,10000,0,10000,0,0
1640464200000.0,10000,0,10000,0,0
1640465100000.0,10000,0,10000,0,0
1640466000000.0,10000,0,10000,0,0
1640466900000.0,10000,0,10000,0,0
1640467800000.0,10000,0,10000,0,0
1640468700000.0,10000,0,10000,0,0
1640469600000.0,10000,0,10000,0,0
1640470500000.0,10000,0,10000,0,0
1640471400000.0,10000,0,10000,0,0
1640472300000.0,10000,0,10000,0,0
1640473200000.0,10000,0,10000,0,0
1640474100000.0,10000,0,10000,0,0
1640475000000.0,10000,0,10000,0,0
1640475900000.0,10000,0,10000,0,0
